FID,idZonGlac,Nombre_Gla,SUM_Shape_,niev_17q1,niev_18q1,niev_19q1,niev_20q1,niev_21q1,niev_17q2,niev_18q2,niev_19q2,niev_20q2,q1_SN,Porc_SNq1,q1_Max,q1_Max_sum,q1_Min,q2_SN,Porc_SNq2,q2_Max,q2_Max_sum,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2
10,40,Complejo Glaciar PALENA || Lago Palena hasta frontera-5,159.755475636,19.42093523757,18.94963220667,18.86837306342,13.919691239290001,17.665737743260003,70.5491881725,72.80819235499999,132.93995836256,129.42956337402,123.652038289,77.40081383547627,33.6737889642,36.10343734747,2.42964838327,14.7404085861,9.226856561515149,138.124291702,145.01506704988,6.890775347880001,129.29954874499998,11.0349916538,11.5062946847,7.914640552869999,131.786078528,9.01976490112,9.10102404437,9.8486081623,136.239079578,4.64802299409,9.59670481822,9.271668245199999,138.099913959,7.73587043771,3.9898239337400003,9.92986730555,67.1444300702,22.061857393300002,19.802853210800002,50.7463349617,45.1557059059,41.7915773752,11.3193986552,61.4887936998,21.4199101616,5.39560711202,8.90600210056,124.033956262
11,41,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-7,54.515035939200004,0.243443149475,11.03608944289,6.7758343270640005,11.798877977910001,7.084195649739,20.3680768394,21.29316080741,37.839180200129995,38.812952798030004,40.8578752536,74.94790116100873,13.4137175361,13.657160685575,0.243443149475,8.4312477435,15.465912473951725,43.6818157875,46.08378819566,2.4019724081600002,43.4789464963,10.792646293399999,0.0,0.243443149475,42.7405022762,0.738444220075,4.9986993359,6.03739010699,42.561977299999995,5.17722431218,0.154180661334,6.62165366573,42.6106659299,0.10549203143899999,4.82017435961,6.9787036183,28.734406409800002,5.41255269,4.487468722,15.8806081174,17.462988589000002,15.7588865427,2.39385763651,18.8993031709,10.9955155846,5.6803401544300005,4.70656755653,33.1326126436
12,51,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-8,1213.76517731,364.60760202700004,437.6135317343,418.4834621041,469.79457801369995,434.253392223,731.6419714775,843.573575323,1095.5678060653,1061.4794342175999,607.7550886490001,50.071883755631696,393.087625078,606.010088662,212.922463584,67.3164181201,5.546082502489454,832.040342848,1146.4487591900001,314.408416342,668.3025300730001,180.85504521000001,107.84911550300001,256.75848652400003,706.384111195,69.7675343815,88.89760401129999,348.715927723,696.6932740550001,98.5884411508,47.2773252411,371.206136863,686.7264834289999,57.244115867000005,92.7853016577,377.009276356,290.4491607,191.674045132,79.7424412865,651.8995301909999,220.65727748199998,149.534324505,101.899882987,741.673692336,87.7207435546,30.4766276876,64.5649995353,1031.00280653
13,53,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-9,414.399269231,57.2553607904,113.1227620267,100.47690831088,129.87567734689998,115.9798483601,120.6875474331,191.29491680069998,312.2178491872,340.4883937907,261.407166093,63.08099108815824,121.39370229400001,152.9921031385,31.5984008445,45.3400121031,10.941141905785061,333.88138164400004,369.05925712820004,35.1778754842,283.371017283,73.7728911574,17.905489921100003,39.349870869300005,285.043062126,16.2334450781,28.879298793900002,84.24346323280001,276.317585397,37.6047755234,8.20600648698,92.2709018239,272.867978318,11.6556135661,25.5514425529,104.324234794,200.905116286,92.8066055115,22.1992361443,98.48831128879999,149.05549270699998,74.0488597237,43.4812826417,147.813634159,54.3333406764,47.848079367699995,19.5775347642,292.640314423
14,54,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-10,3.13686515951,0.0,1.09630236442,0.336092695662,0.864238360273,0.344094902701,0.0,0.0,0.0,0.216059590068,1.9285318965400002,61.47959183687865,1.20833326297,1.20833326297,0.0,2.2086091429200003,70.40816326529638,0.92825601659,0.92825601659,0.0,2.04056279509,1.09630236442,0.0,0.0,2.03256058805,0.008002207039569999,0.768211875798,0.328090488622,2.27262679924,0.528145664611,0.0,0.336092695662,2.27262679924,0.0,0.520143457572,0.344094902701,3.13686515951,0.0,0.0,0.0,3.13686515951,0.0,0.0,0.0,2.92080556944,0.216059590068,0.0,0.0
15,55,Complejo Glaciar PALENA || Lago Palena hasta frontera-6,26.923688278,3.50720728772,7.80009380618,6.4798287071,6.949616288370001,4.36578459141,8.277981173317,15.486790609969999,21.869421886473997,23.68377392446,14.377119943899999,53.399518652308466,12.2711756141,12.546568334152001,0.275392720052,2.17884240276,8.092659446441388,22.7765979055,24.74484587528,1.9682479697800002,17.0824484291,6.33403256119,2.0411460427400003,1.4660612449800001,15.9160792618,3.20751521001,4.52778030909,3.27231349709,16.7989559232,3.6449036477399996,3.17511606648,3.3047126406199996,18.6295075329,1.3445644567200001,3.92839615368,3.02122013469,10.878012442,7.767694662639999,0.558885225987,7.71909594733,6.40693063415,5.02996703389,3.3290119982700004,12.1577786117,2.8754239887799997,2.17884240276,0.364490364774,21.504931521699998
16,56,Complejo Glaciar PALENA || Lago Palena hasta frontera-7,74.17216557549999,0.8683174744609999,17.10666575854,9.06458522405,14.664015666840001,8.707520094369999,19.97130191265,30.79686743537,56.091685826888,67.0714385647,52.082818234499996,70.21881838071022,21.9513903591,22.089347341024,0.137956981924,6.07010720465,8.18380743982893,65.1481559344,68.10205837088999,2.95390243649,56.6516288712,16.6522192299,0.413870945771,0.45444652869,54.82572763979999,2.23977217712,10.2818527116,6.82481304694,56.8869672521,8.22061309934,2.62118265655,6.4434025675,57.2034567989,2.30469310979,8.26118868226,6.40282698458,41.3546341108,12.846229552099999,2.0206640293500002,17.9506378833,22.7385566677,20.636741472500002,6.208064186570001,24.5888032488,6.6949711816,11.385508567,0.405755829188,55.6859299977
17,64,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-11,0.509680250771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509680250771,100.0,0.0,0.0,0.0,0.509680250771,100.0,0.0,0.0,0.0,0.509680250771,0.0,0.0,0.0,0.509680250771,0.0,0.0,0.0,0.509680250771,0.0,0.0,0.0,0.509680250771,0.0,0.0,0.0,0.509680250771,0.0,0.0,0.0,0.509680250771,0.0,0.0,0.0,0.509680250771,0.0,0.0,0.0
18,65,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-12,0.0390554165027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390554165027,100.0,0.0,0.0,0.0,0.0390554165027,100.0,0.0,0.0,0.0,0.0390554165027,0.0,0.0,0.0,0.0390554165027,0.0,0.0,0.0,0.0390554165027,0.0,0.0,0.0,0.0390554165027,0.0,0.0,0.0,0.0390554165027,0.0,0.0,0.0,0.0390554165027,0.0,0.0,0.0,0.0390554165027,0.0,0.0,0.0
19,71,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-13,33.8404974498,0.1215826255682,2.8531389466699997,1.0861381217419999,1.694051249583,1.9372165007200002,0.137793642311,0.0,8.71342149905,23.554607326750002,30.1524911409,89.1017964071867,3.6880063089000004,3.6880063089000004,0.0,10.0913579222,29.820359281567367,23.7491395276,23.7491395276,0.0,30.9144089278,2.80450589644,0.0729495753409,0.048633050227299995,30.6388216432,0.348536859962,2.11553768489,0.73760126178,31.6682212063,1.08613812174,0.47822499390100004,0.607913127841,31.1981017208,0.948344479432,0.705179228295,0.988872021288,33.7027038075,0.0,0.137793642311,0.0,25.597195436299998,8.24330201352,0.0,0.0,10.2858901231,14.841185827699999,0.0,8.71342149905
20,74,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-14,0.0281479718535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281479718535,100.0,0.0,0.0,0.0,0.0281479718535,100.0,0.0,0.0,0.0,0.0281479718535,0.0,0.0,0.0,0.0281479718535,0.0,0.0,0.0,0.0281479718535,0.0,0.0,0.0,0.0281479718535,0.0,0.0,0.0,0.0281479718535,0.0,0.0,0.0,0.0281479718535,0.0,0.0,0.0,0.0281479718535,0.0,0.0,0.0
21,78,Complejo Glaciar PALENA || Lago Palena hasta frontera/Rio Palena entre arriba Rio Tranquilo y Rio Frio,3983.23492567,1069.521533142,1406.6717610540002,1322.2035951330001,1433.255774447,1350.4841150280001,1956.6239722199998,2444.487292267,3214.352202955,3317.189719204,2127.5652663,53.412999885818515,1211.54916135,1855.6696593650001,644.1204980150001,390.65106219700004,9.807381926670836,2773.47967789,3592.58386347,819.10418558,2299.41569305,614.297699475,277.14747156600004,792.374061576,2354.68608915,221.87707547,306.34524139399997,1100.32651966,2369.6137229299998,291.417607612,180.365428293,1141.83816684,2361.52893596,188.450215268,271.22187468699997,1162.03389976,1340.88951844,685.7214350080001,197.85811497,1758.7658572500002,1010.41167496,528.3359584479999,309.13757745699996,2135.34971481,477.04301779199994,291.839704924,189.002188675,3025.35001428
22,90,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-15,6.60185707027,0.04902369111588,5.40077663794,4.158843129658,3.9137246740809997,4.371279124496,0.0,2.6391087050729998,5.809307397228,6.217838156527,0.91510890083,13.86138613862136,5.6540657087,5.6867481694439,0.0326824607439,0.16341230372,2.475247524759224,6.43844476655,6.43844476655,0.0,1.1929098171499999,5.359923562,0.00817061518598,0.0408530759299,0.931450131201,0.26963030113700004,1.5115638094100001,3.8892128285300003,2.11618933317,0.326824607439,0.571943063018,3.58690006664,1.96911825982,0.719014136366,0.261459685951,3.65226498813,3.9627483652000004,2.63910870507,0.0,0.0,3.4479996084799995,0.514748756717,2.1570424091000002,0.482066295973,0.277800916323,0.514748756717,0.106217997418,5.70308939981
